account_id,district_id,frequency,date,Account_type,Mod_date,Card_assigned
1890,1,POPLATEK TYDNE,970720,NRI account,2021-07-20,Diamond
2204,9,POPLATEK MESICNE,970720,NRI account,2021-07-20,Silver
970,18,POPLATEK MESICNE,970720,Savings account,2021-07-20,Silver
211,28,POPLATEK MESICNE,970719,Savings account,2021-07-19,Silver
1432,27,POPLATEK MESICNE,970719,NRI account,2021-07-19,Silver
2369,49,POPLATEK MESICNE,970719,Salary account,2021-07-19,Silver
3867,1,POPLATEK MESICNE,970719,Savings account,2021-07-19,Silver
680,17,POPLATEK MESICNE,970718,Savings account,2021-07-18,Silver
284,54,POPLATEK MESICNE,970718,Savings account,2021-07-18,Silver
1027,68,POPLATEK MESICNE,970718,Salary account,2021-07-18,Silver
1995,54,POPLATEK MESICNE,970718,Savings account,2021-07-18,Silver
2183,54,POPLATEK MESICNE,970717,Salary account,2021-07-17,Silver
7052,55,POPLATEK PO OBRATU,970717,Salary account,2021-07-17,Gold
483,70,POPLATEK MESICNE,970715,Salary account,2021-07-15,Silver
2678,1,POPLATEK MESICNE,970715,Salary account,2021-07-15,Silver
705,35,POPLATEK MESICNE,970714,Salary account,2021-07-14,Silver
2447,38,POPLATEK MESICNE,970714,Salary account,2021-07-14,Silver
2452,1,POPLATEK MESICNE,970714,Savings account,2021-07-14,Silver
469,72,POPLATEK MESICNE,970714,Salary account,2021-07-14,Silver
9560,1,POPLATEK MESICNE,970713,NRI account,2021-07-13,Silver
3985,1,POPLATEK MESICNE,970713,Salary account,2021-07-13,Silver
3833,77,POPLATEK MESICNE,970713,NRI account,2021-07-13,Silver
3428,27,POPLATEK MESICNE,970712,Savings account,2021-07-12,Silver
679,22,POPLATEK MESICNE,970712,Savings account,2021-07-12,Silver
10644,16,POPLATEK MESICNE,970712,NRI account,2021-07-12,Silver
2182,22,POPLATEK MESICNE,970712,Salary account,2021-07-12,Silver
2992,43,POPLATEK MESICNE,970711,NRI account,2021-07-11,Silver
11317,50,POPLATEK MESICNE,970711,Savings account,2021-07-11,Silver
1681,68,POPLATEK MESICNE,970711,NRI account,2021-07-11,Silver
1110,54,POPLATEK MESICNE,970710,Salary account,2021-07-10,Silver
105,21,POPLATEK MESICNE,970710,Savings account,2021-07-10,Silver
1647,1,POPLATEK MESICNE,970709,Savings account,2021-07-09,Silver
2169,57,POPLATEK MESICNE,970709,Salary account,2021-07-09,Silver
258,64,POPLATEK MESICNE,970709,Savings account,2021-07-09,Silver
3906,52,POPLATEK MESICNE,970708,NRI account,2021-07-08,Silver
3529,12,POPLATEK MESICNE,970708,Salary account,2021-07-08,Silver
864,72,POPLATEK MESICNE,970708,NRI account,2021-07-08,Silver
4336,2,POPLATEK MESICNE,970708,Salary account,2021-07-08,Silver
3433,73,POPLATEK MESICNE,970707,NRI account,2021-07-07,Silver
2337,65,POPLATEK MESICNE,970707,NRI account,2021-07-07,Silver
3,5,POPLATEK MESICNE,970707,NRI account,2021-07-07,Silver
2093,64,POPLATEK MESICNE,970707,Savings account,2021-07-07,Silver
2728,52,POPLATEK TYDNE,970706,Salary account,2021-07-06,Diamond
1339,76,POPLATEK MESICNE,970706,Salary account,2021-07-06,Silver
1929,1,POPLATEK MESICNE,970706,NRI account,2021-07-06,Silver
4150,65,POPLATEK MESICNE,970705,Salary account,2021-07-05,Silver
10774,46,POPLATEK MESICNE,970705,Savings account,2021-07-05,Silver
185,32,POPLATEK MESICNE,970704,Savings account,2021-07-04,Silver
7721,13,POPLATEK MESICNE,970703,Salary account,2021-07-03,Silver
3889,16,POPLATEK MESICNE,970703,Savings account,2021-07-03,Silver
3085,66,POPLATEK MESICNE,970703,Savings account,2021-07-03,Silver
768,26,POPLATEK MESICNE,970703,NRI account,2021-07-03,Silver
8919,62,POPLATEK MESICNE,970703,NRI account,2021-07-03,Silver
3154,1,POPLATEK MESICNE,970702,NRI account,2021-07-02,Silver
2081,36,POPLATEK MESICNE,970702,NRI account,2021-07-02,Silver
1255,68,POPLATEK MESICNE,970702,Salary account,2021-07-02,Silver
2208,7,POPLATEK MESICNE,970702,Savings account,2021-07-02,Silver
1284,55,POPLATEK MESICNE,970702,NRI account,2021-07-02,Silver
8153,9,POPLATEK MESICNE,970702,Salary account,2021-07-02,Silver
1346,74,POPLATEK MESICNE,970701,Salary account,2021-07-01,Silver
1514,7,POPLATEK MESICNE,970701,Salary account,2021-07-01,Silver
5196,13,POPLATEK TYDNE,970629,Salary account,2021-06-29,Diamond
2883,77,POPLATEK MESICNE,970629,Salary account,2021-06-29,Silver
2939,5,POPLATEK MESICNE,970628,NRI account,2021-06-28,Silver
3665,28,POPLATEK MESICNE,970628,Savings account,2021-06-28,Silver
3524,66,POPLATEK MESICNE,970628,NRI account,2021-06-28,Silver
4156,42,POPLATEK MESICNE,970627,Savings account,2021-06-27,Silver
1921,42,POPLATEK MESICNE,970627,NRI account,2021-06-27,Silver
2200,1,POPLATEK MESICNE,970626,Salary account,2021-06-26,Silver
3245,45,POPLATEK MESICNE,970626,Salary account,2021-06-26,Silver
2806,53,POPLATEK MESICNE,970626,Salary account,2021-06-26,Silver
556,12,POPLATEK MESICNE,970626,NRI account,2021-06-26,Silver
4301,1,POPLATEK MESICNE,970626,Savings account,2021-06-26,Silver
2443,46,POPLATEK MESICNE,970625,Salary account,2021-06-25,Silver
4309,74,POPLATEK TYDNE,970625,NRI account,2021-06-25,Diamond
3075,71,POPLATEK MESICNE,970625,Salary account,2021-06-25,Silver
3461,8,POPLATEK MESICNE,970623,Salary account,2021-06-23,Silver
672,53,POPLATEK MESICNE,970623,Salary account,2021-06-23,Silver
8645,60,POPLATEK MESICNE,970623,Savings account,2021-06-23,Silver
438,37,POPLATEK MESICNE,970623,Salary account,2021-06-23,Silver
3262,23,POPLATEK MESICNE,970622,Savings account,2021-06-22,Silver
3100,65,POPLATEK MESICNE,970622,Salary account,2021-06-22,Silver
1839,5,POPLATEK MESICNE,970622,Salary account,2021-06-22,Silver
3996,1,POPLATEK MESICNE,970622,Savings account,2021-06-22,Silver
622,24,POPLATEK MESICNE,970622,Savings account,2021-06-22,Silver
2340,14,POPLATEK MESICNE,970622,NRI account,2021-06-22,Silver
641,40,POPLATEK MESICNE,970622,NRI account,2021-06-22,Silver
4858,67,POPLATEK MESICNE,970621,NRI account,2021-06-21,Silver
1354,31,POPLATEK MESICNE,970621,NRI account,2021-06-21,Silver
2057,1,POPLATEK MESICNE,970620,Savings account,2021-06-20,Silver
2560,15,POPLATEK MESICNE,970620,Savings account,2021-06-20,Silver
3986,19,POPLATEK MESICNE,970620,NRI account,2021-06-20,Silver
3719,37,POPLATEK MESICNE,970619,Savings account,2021-06-19,Silver
1551,72,POPLATEK MESICNE,970618,Savings account,2021-06-18,Silver
1095,54,POPLATEK MESICNE,970618,Savings account,2021-06-18,Silver
3703,74,POPLATEK MESICNE,970618,Salary account,2021-06-18,Silver
2135,51,POPLATEK MESICNE,970617,Savings account,2021-06-17,Silver
2720,2,POPLATEK TYDNE,970616,NRI account,2021-06-16,Diamond
2006,25,POPLATEK MESICNE,970616,Savings account,2021-06-16,Silver
3953,1,POPLATEK MESICNE,970616,Savings account,2021-06-16,Silver
2372,1,POPLATEK MESICNE,970615,Savings account,2021-06-15,Silver
6097,29,POPLATEK MESICNE,970615,Salary account,2021-06-15,Silver
2878,1,POPLATEK MESICNE,970614,NRI account,2021-06-14,Silver
1015,1,POPLATEK MESICNE,970614,Salary account,2021-06-14,Silver
1753,71,POPLATEK MESICNE,970614,NRI account,2021-06-14,Silver
5648,59,POPLATEK MESICNE,970613,Salary account,2021-06-13,Silver
2509,43,POPLATEK MESICNE,970613,Savings account,2021-06-13,Silver
1841,36,POPLATEK MESICNE,970612,NRI account,2021-06-12,Silver
7180,7,POPLATEK TYDNE,970612,Salary account,2021-06-12,Diamond
2019,64,POPLATEK MESICNE,970611,Savings account,2021-06-11,Silver
1491,47,POPLATEK MESICNE,970611,NRI account,2021-06-11,Silver
3496,42,POPLATEK MESICNE,970611,Savings account,2021-06-11,Silver
2956,15,POPLATEK MESICNE,970610,NRI account,2021-06-10,Silver
3211,72,POPLATEK MESICNE,970609,Savings account,2021-06-09,Silver
3060,73,POPLATEK MESICNE,970609,Salary account,2021-06-09,Silver
4471,4,POPLATEK TYDNE,970609,NRI account,2021-06-09,Diamond
349,72,POPLATEK MESICNE,970608,NRI account,2021-06-08,Silver
682,54,POPLATEK MESICNE,970608,Savings account,2021-06-08,Silver
291,7,POPLATEK MESICNE,970608,NRI account,2021-06-08,Silver
9673,76,POPLATEK MESICNE,970607,NRI account,2021-06-07,Silver
229,1,POPLATEK MESICNE,970607,Salary account,2021-06-07,Silver
614,25,POPLATEK MESICNE,970607,Salary account,2021-06-07,Silver
1724,48,POPLATEK MESICNE,970607,Savings account,2021-06-07,Silver
1185,12,POPLATEK MESICNE,970607,Salary account,2021-06-07,Silver
1537,54,POPLATEK MESICNE,970606,NRI account,2021-06-06,Silver
3768,52,POPLATEK MESICNE,970606,Savings account,2021-06-06,Silver
5944,27,POPLATEK MESICNE,970606,Savings account,2021-06-06,Silver
2404,8,POPLATEK MESICNE,970605,Savings account,2021-06-05,Silver
3202,8,POPLATEK MESICNE,970604,NRI account,2021-06-04,Silver
879,9,POPLATEK MESICNE,970604,NRI account,2021-06-04,Silver
3700,1,POPLATEK MESICNE,970603,Savings account,2021-06-03,Silver
2564,36,POPLATEK MESICNE,970603,Salary account,2021-06-03,Silver
3951,22,POPLATEK MESICNE,970602,Savings account,2021-06-02,Silver
4130,70,POPLATEK MESICNE,970601,NRI account,2021-06-01,Silver
4527,9,POPLATEK MESICNE,970601,NRI account,2021-06-01,Silver
2860,54,POPLATEK TYDNE,970530,NRI account,2021-05-30,Diamond
10679,1,POPLATEK MESICNE,970530,NRI account,2021-05-30,Silver
5,15,POPLATEK MESICNE,970530,Savings account,2021-05-30,Silver
3905,54,POPLATEK PO OBRATU,970528,Salary account,2021-05-28,Gold
464,43,POPLATEK MESICNE,970528,Salary account,2021-05-28,Silver
1574,75,POPLATEK MESICNE,970528,NRI account,2021-05-28,Silver
2891,42,POPLATEK MESICNE,970528,Salary account,2021-05-28,Silver
11053,46,POPLATEK MESICNE,970527,NRI account,2021-05-27,Silver
3172,77,POPLATEK MESICNE,970527,NRI account,2021-05-27,Silver
868,1,POPLATEK MESICNE,970526,Salary account,2021-05-26,Silver
534,1,POPLATEK MESICNE,970526,NRI account,2021-05-26,Silver
3662,4,POPLATEK MESICNE,970526,Savings account,2021-05-26,Silver
3732,21,POPLATEK MESICNE,970525,Savings account,2021-05-25,Silver
1710,74,POPLATEK MESICNE,970525,Salary account,2021-05-25,Silver
760,1,POPLATEK MESICNE,970524,Savings account,2021-05-24,Silver
2324,1,POPLATEK MESICNE,970524,Salary account,2021-05-24,Silver
7559,56,POPLATEK MESICNE,970524,NRI account,2021-05-24,Silver
9208,29,POPLATEK MESICNE,970524,NRI account,2021-05-24,Silver
3163,41,POPLATEK MESICNE,970524,Savings account,2021-05-24,Silver
834,3,POPLATEK MESICNE,970523,Salary account,2021-05-23,Silver
1956,63,POPLATEK MESICNE,970523,NRI account,2021-05-23,Silver
4729,66,POPLATEK MESICNE,970523,Salary account,2021-05-23,Silver
10343,8,POPLATEK MESICNE,970522,Savings account,2021-05-22,Silver
2743,51,POPLATEK MESICNE,970522,Salary account,2021-05-22,Silver
2698,49,POPLATEK MESICNE,970521,NRI account,2021-05-21,Silver
3872,25,POPLATEK MESICNE,970521,NRI account,2021-05-21,Silver
3403,63,POPLATEK MESICNE,970520,NRI account,2021-05-20,Silver
1424,32,POPLATEK MESICNE,970520,NRI account,2021-05-20,Silver
2366,68,POPLATEK MESICNE,970520,Savings account,2021-05-20,Silver
2668,21,POPLATEK MESICNE,970520,NRI account,2021-05-20,Silver
2392,1,POPLATEK MESICNE,970518,Salary account,2021-05-18,Silver
8713,53,POPLATEK MESICNE,970518,Savings account,2021-05-18,Silver
1697,63,POPLATEK MESICNE,970517,Savings account,2021-05-17,Silver
1808,28,POPLATEK MESICNE,970516,Salary account,2021-05-16,Silver
3299,11,POPLATEK TYDNE,970516,NRI account,2021-05-16,Diamond
383,38,POPLATEK MESICNE,970515,Salary account,2021-05-15,Silver
1953,9,POPLATEK TYDNE,970515,NRI account,2021-05-15,Diamond
3344,70,POPLATEK MESICNE,970515,Salary account,2021-05-15,Silver
139,38,POPLATEK TYDNE,970515,Salary account,2021-05-15,Diamond
8149,64,POPLATEK PO OBRATU,970514,NRI account,2021-05-14,Gold
2900,20,POPLATEK MESICNE,970514,NRI account,2021-05-14,Silver
3140,3,POPLATEK MESICNE,970513,Savings account,2021-05-13,Silver
3790,1,POPLATEK TYDNE,970513,Salary account,2021-05-13,Diamond
5164,5,POPLATEK MESICNE,970513,Savings account,2021-05-13,Silver
6922,3,POPLATEK TYDNE,970512,Savings account,2021-05-12,Diamond
3122,74,POPLATEK MESICNE,970512,Salary account,2021-05-12,Silver
282,69,POPLATEK MESICNE,970512,Savings account,2021-05-12,Silver
3742,59,POPLATEK MESICNE,970511,NRI account,2021-05-11,Silver
3577,74,POPLATEK MESICNE,970511,NRI account,2021-05-11,Silver
2448,23,POPLATEK MESICNE,970511,NRI account,2021-05-11,Silver
1130,1,POPLATEK MESICNE,970511,Savings account,2021-05-11,Silver
2118,42,POPLATEK MESICNE,970511,Savings account,2021-05-11,Silver
2005,16,POPLATEK MESICNE,970511,Salary account,2021-05-11,Silver
475,3,POPLATEK MESICNE,970511,Salary account,2021-05-11,Silver
3214,67,POPLATEK MESICNE,970510,Salary account,2021-05-10,Silver
250,56,POPLATEK MESICNE,970510,NRI account,2021-05-10,Silver
367,23,POPLATEK MESICNE,970509,NRI account,2021-05-09,Silver
2141,21,POPLATEK MESICNE,970509,NRI account,2021-05-09,Silver
2127,1,POPLATEK MESICNE,970509,Salary account,2021-05-09,Silver
1385,53,POPLATEK MESICNE,970508,Salary account,2021-05-08,Silver
3506,70,POPLATEK MESICNE,970508,NRI account,2021-05-08,Silver
316,62,POPLATEK MESICNE,970508,NRI account,2021-05-08,Silver
3711,3,POPLATEK MESICNE,970508,NRI account,2021-05-08,Silver
1982,6,POPLATEK MESICNE,970508,NRI account,2021-05-08,Silver
2071,35,POPLATEK MESICNE,970508,Savings account,2021-05-08,Silver
2800,41,POPLATEK MESICNE,970508,Savings account,2021-05-08,Silver
997,54,POPLATEK MESICNE,970508,Salary account,2021-05-08,Silver
2184,6,POPLATEK MESICNE,970507,Salary account,2021-05-07,Silver
10022,1,POPLATEK MESICNE,970507,Salary account,2021-05-07,Silver
3773,10,POPLATEK MESICNE,970504,Savings account,2021-05-04,Silver
3635,10,POPLATEK MESICNE,970504,Salary account,2021-05-04,Silver
293,1,POPLATEK MESICNE,970504,Salary account,2021-05-04,Silver
1178,41,POPLATEK MESICNE,970504,Salary account,2021-05-04,Silver
3988,23,POPLATEK MESICNE,970504,NRI account,2021-05-04,Silver
2816,74,POPLATEK MESICNE,970504,Savings account,2021-05-04,Silver
722,38,POPLATEK PO OBRATU,970504,Savings account,2021-05-04,Gold
1230,1,POPLATEK MESICNE,970503,Savings account,2021-05-03,Silver
2594,19,POPLATEK PO OBRATU,970503,NRI account,2021-05-03,Gold
1024,19,POPLATEK MESICNE,970502,Salary account,2021-05-02,Silver
2173,64,POPLATEK MESICNE,970502,Savings account,2021-05-02,Silver
98,55,POPLATEK MESICNE,970502,Salary account,2021-05-02,Silver
3119,33,POPLATEK MESICNE,970502,Salary account,2021-05-02,Silver
10257,27,POPLATEK MESICNE,970501,NRI account,2021-05-01,Silver
1693,1,POPLATEK PO OBRATU,970429,Savings account,2021-04-29,Gold
2612,1,POPLATEK MESICNE,970429,NRI account,2021-04-29,Silver
3104,1,POPLATEK MESICNE,970429,NRI account,2021-04-29,Silver
1488,25,POPLATEK MESICNE,970429,Salary account,2021-04-29,Silver
2451,54,POPLATEK MESICNE,970429,NRI account,2021-04-29,Silver
2857,19,POPLATEK MESICNE,970428,Salary account,2021-04-28,Silver
647,1,POPLATEK MESICNE,970428,Savings account,2021-04-28,Silver
2952,65,POPLATEK MESICNE,970428,Savings account,2021-04-28,Silver
240,72,POPLATEK MESICNE,970428,NRI account,2021-04-28,Silver
3846,61,POPLATEK MESICNE,970427,Savings account,2021-04-27,Silver
912,65,POPLATEK MESICNE,970427,Salary account,2021-04-27,Silver
2080,74,POPLATEK MESICNE,970427,Savings account,2021-04-27,Silver
873,73,POPLATEK MESICNE,970426,Salary account,2021-04-26,Silver
589,1,POPLATEK MESICNE,970426,Salary account,2021-04-26,Silver
9484,5,POPLATEK MESICNE,970426,NRI account,2021-04-26,Silver
3052,44,POPLATEK MESICNE,970426,Savings account,2021-04-26,Silver
10134,22,POPLATEK MESICNE,970426,NRI account,2021-04-26,Silver
309,14,POPLATEK MESICNE,970425,NRI account,2021-04-25,Silver
453,75,POPLATEK MESICNE,970424,Salary account,2021-04-24,Silver
2539,24,POPLATEK MESICNE,970424,Salary account,2021-04-24,Silver
794,63,POPLATEK MESICNE,970424,Salary account,2021-04-24,Silver
636,75,POPLATEK MESICNE,970424,Salary account,2021-04-24,Silver
3217,75,POPLATEK PO OBRATU,970423,NRI account,2021-04-23,Gold
3692,70,POPLATEK MESICNE,970421,Salary account,2021-04-21,Silver
109,53,POPLATEK MESICNE,970420,Savings account,2021-04-20,Silver
1198,70,POPLATEK MESICNE,970420,Savings account,2021-04-20,Silver
3830,56,POPLATEK MESICNE,970420,NRI account,2021-04-20,Silver
2744,70,POPLATEK TYDNE,970419,Salary account,2021-04-19,Diamond
3194,11,POPLATEK MESICNE,970419,Salary account,2021-04-19,Silver
3012,49,POPLATEK MESICNE,970418,NRI account,2021-04-18,Silver
1035,73,POPLATEK MESICNE,970418,NRI account,2021-04-18,Silver
1687,23,POPLATEK MESICNE,970418,NRI account,2021-04-18,Silver
407,72,POPLATEK TYDNE,970418,Salary account,2021-04-18,Diamond
2055,37,POPLATEK MESICNE,970417,Savings account,2021-04-17,Silver
4475,72,POPLATEK MESICNE,970416,NRI account,2021-04-16,Silver
2586,57,POPLATEK MESICNE,970416,Salary account,2021-04-16,Silver
189,76,POPLATEK MESICNE,970416,Savings account,2021-04-16,Silver
3077,64,POPLATEK MESICNE,970416,Savings account,2021-04-16,Silver
3634,21,POPLATEK MESICNE,970416,Salary account,2021-04-16,Silver
3897,13,POPLATEK MESICNE,970416,Savings account,2021-04-16,Silver
1665,73,POPLATEK MESICNE,970415,NRI account,2021-04-15,Silver
12,21,POPLATEK MESICNE,970415,Savings account,2021-04-15,Silver
3398,43,POPLATEK MESICNE,970415,NRI account,2021-04-15,Silver
1281,8,POPLATEK MESICNE,970414,Savings account,2021-04-14,Silver
1915,2,POPLATEK MESICNE,970414,Salary account,2021-04-14,Silver
3716,1,POPLATEK MESICNE,970414,Salary account,2021-04-14,Silver
1560,62,POPLATEK MESICNE,970414,Savings account,2021-04-14,Silver
4725,73,POPLATEK MESICNE,970414,NRI account,2021-04-14,Silver
2575,72,POPLATEK MESICNE,970413,NRI account,2021-04-13,Silver
4467,17,POPLATEK TYDNE,970413,Salary account,2021-04-13,Diamond
1253,5,POPLATEK MESICNE,970413,NRI account,2021-04-13,Silver
1598,15,POPLATEK MESICNE,970412,NRI account,2021-04-12,Silver
2166,71,POPLATEK MESICNE,970412,Savings account,2021-04-12,Silver
1259,72,POPLATEK MESICNE,970412,NRI account,2021-04-12,Silver
927,69,POPLATEK MESICNE,970412,Salary account,2021-04-12,Silver
2466,39,POPLATEK MESICNE,970411,Salary account,2021-04-11,Silver
476,69,POPLATEK MESICNE,970411,Salary account,2021-04-11,Silver
1407,19,POPLATEK PO OBRATU,970411,Salary account,2021-04-11,Gold
1734,37,POPLATEK MESICNE,970410,Salary account,2021-04-10,Silver
843,6,POPLATEK MESICNE,970409,Savings account,2021-04-09,Silver
2901,1,POPLATEK MESICNE,970409,Savings account,2021-04-09,Silver
1636,53,POPLATEK MESICNE,970408,NRI account,2021-04-08,Silver
10812,16,POPLATEK MESICNE,970408,Savings account,2021-04-08,Silver
2165,51,POPLATEK MESICNE,970408,Savings account,2021-04-08,Silver
3460,16,POPLATEK MESICNE,970408,Salary account,2021-04-08,Silver
4208,1,POPLATEK MESICNE,970408,Savings account,2021-04-08,Silver
2954,1,POPLATEK MESICNE,970408,NRI account,2021-04-08,Silver
1138,41,POPLATEK MESICNE,970407,NRI account,2021-04-07,Silver
3544,33,POPLATEK MESICNE,970407,NRI account,2021-04-07,Silver
49,1,POPLATEK MESICNE,970406,Salary account,2021-04-06,Silver
1594,15,POPLATEK MESICNE,970406,NRI account,2021-04-06,Silver
1933,35,POPLATEK MESICNE,970404,NRI account,2021-04-04,Silver
1034,73,POPLATEK MESICNE,970404,Savings account,2021-04-04,Silver
2899,40,POPLATEK MESICNE,970403,NRI account,2021-04-03,Silver
144,10,POPLATEK TYDNE,970403,Salary account,2021-04-03,Diamond
9167,56,POPLATEK MESICNE,970402,NRI account,2021-04-02,Silver
2874,32,POPLATEK MESICNE,970402,Salary account,2021-04-02,Silver
3695,30,POPLATEK MESICNE,970402,Savings account,2021-04-02,Silver
10068,1,POPLATEK MESICNE,970402,NRI account,2021-04-02,Silver
2725,52,POPLATEK MESICNE,970402,NRI account,2021-04-02,Silver
3885,51,POPLATEK MESICNE,970401,Savings account,2021-04-01,Silver
1863,62,POPLATEK MESICNE,970401,NRI account,2021-04-01,Silver
2048,76,POPLATEK MESICNE,970330,Savings account,2021-03-30,Silver
442,54,POPLATEK MESICNE,970330,Salary account,2021-03-30,Silver
2158,38,POPLATEK MESICNE,970329,Salary account,2021-03-29,Silver
2843,30,POPLATEK MESICNE,970329,NRI account,2021-03-29,Silver
3266,14,POPLATEK MESICNE,970329,Savings account,2021-03-29,Silver
157,11,POPLATEK MESICNE,970328,Savings account,2021-03-28,Silver
